household_id,person_id,country,sex,age,relhh,marstat,educ,hosp12,wat_source,stove,refrigerator,tv,bike,motorbike,computer,car,video,stereo,sew,merge_index
7.03E+14,1,Tanzania,0,59,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,12109
1.00E+15,4,Tanzania,0,54,4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13389
7.02E+14,2,Tanzania,1,31,2,1,1,0,0,1,1,1,1,0,0,0,0,1,0,12028
9.01E+14,2,Tanzania,1,24,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,12816
5.50E+15,2,Tanzania,1,25,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,17413
4.06E+14,1,Tanzania,1,18,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10707
1.00E+15,1,Tanzania,1,49,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13201
1.00E+15,1,Tanzania,0,49,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,13253
1.00E+15,7,Tanzania,1,16,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13304
5.30E+15,4,Tanzania,0,19,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,16810
1.00E+15,7,Tanzania,1,21,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13398
4.05E+14,2,Tanzania,1,34,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,10669
9.05E+14,1,Tanzania,0,43,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13125
1.80E+15,2,Tanzania,1,40,2,1,1,1,0,0,0,0,1,0,0,0,0,1,0,15507
9.02E+14,1,Tanzania,1,61,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,12881
1.60E+15,1,Tanzania,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14899
1.41E+15,1,Tanzania,0,42,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,14475
2.02E+14,4,Tanzania,0,21,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10109
1.81E+15,2,Tanzania,1,35,2,1,1,0,0,1,0,0,1,1,0,0,0,1,0,15579
4.01E+14,4,Tanzania,0,23,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10515
5.30E+15,2,Tanzania,1,23,2,1,2,0,1,1,1,1,0,0,0,0,1,1,0,17058
1.90E+15,1,Tanzania,0,30,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,15850
5.20E+15,2,Tanzania,1,23,2,1,2,0,1,1,1,1,0,0,0,0,1,1,0,16480
5.50E+15,4,Tanzania,1,21,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17281
7.01E+14,2,Tanzania,1,36,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,11686
4.06E+14,1,Tanzania,0,43,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,10719
1.80E+15,2,Tanzania,1,42,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,15400
5.30E+15,1,Tanzania,0,52,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16752
7.01E+14,7,Tanzania,1,29,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,11410
7.03E+14,1,Tanzania,0,42,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,12449
5.40E+15,1,Tanzania,0,31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,17143
1.40E+15,3,Tanzania,1,36,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14284
5.06E+14,2,Tanzania,1,33,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,10946
9.03E+14,2,Tanzania,1,27,2,1,1,0,0,1,0,1,0,0,0,0,1,1,0,12959
2.04E+14,1,Tanzania,0,34,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,10225
2.00E+15,3,Tanzania,0,19,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16084
9.03E+14,1,Tanzania,1,27,1,0,2,0,1,1,1,1,0,0,0,0,1,1,0,13051
1.40E+15,8,Tanzania,1,16,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,14276
9.03E+14,2,Tanzania,1,27,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12967
1.20E+15,2,Tanzania,1,28,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13841
5.02E+14,2,Tanzania,1,35,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10790
1.90E+15,1,Tanzania,0,53,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,15664
1.41E+15,3,Tanzania,1,14,3,0,1,0,1,1,1,1,1,0,0,0,0,1,0,14469
1.90E+15,4,Tanzania,0,25,4,0,1,0,0,1,0,0,1,0,0,0,0,1,0,15723
1.80E+15,3,Tanzania,1,17,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15425
1.41E+15,4,Tanzania,0,21,4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,14458
8.01E+14,4,Tanzania,1,25,3,0,2,0,1,1,1,1,1,0,0,1,1,1,1,12577
2.00E+15,2,Tanzania,1,48,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,16126
1.30E+15,1,Tanzania,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14136
1.70E+15,1,Tanzania,1,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,15143
7.01E+14,1,Tanzania,0,83,1,1,3,0,0,1,0,1,0,0,0,0,1,1,0,11778
1.60E+15,2,Tanzania,1,67,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14892
5.30E+15,4,Tanzania,1,18,3,0,1,0,0,1,1,1,1,1,0,0,0,1,1,16789
7.03E+14,1,Tanzania,0,40,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,12261
3.05E+14,3,Tanzania,0,24,3,0,1,0,1,0,0,0,1,0,0,0,0,1,0,10465
1.90E+15,16,Tanzania,0,21,4,0,1,0,0,1,0,1,1,0,0,0,1,1,1,15821
9.01E+14,2,Tanzania,0,43,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,12796
7.03E+14,1,Tanzania,0,25,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,12384
7.01E+14,1,Tanzania,1,34,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,11154
7.01E+14,12,Tanzania,0,32,4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,11407
9.01E+14,2,Tanzania,1,20,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12819
1.11E+15,5,Tanzania,1,22,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13653
7.01E+14,2,Tanzania,1,20,4,0,1,0,1,1,1,1,0,0,1,0,0,1,1,11565
1.10E+15,2,Tanzania,0,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13592
1.60E+15,2,Tanzania,1,33,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,14910
7.01E+14,2,Tanzania,1,59,2,1,4,0,1,1,1,1,0,0,1,1,1,1,0,11270
7.01E+14,1,Tanzania,0,40,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,11530
7.01E+14,1,Tanzania,1,27,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,11790
7.01E+14,3,Tanzania,0,21,3,0,1,0,0,1,1,1,0,0,0,0,0,1,0,11493
7.02E+14,3,Tanzania,1,18,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12013
3.05E+14,5,Tanzania,0,16,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,10466
5.06E+14,2,Tanzania,1,31,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10991
1.60E+15,2,Tanzania,1,45,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,14924
1.00E+15,1,Tanzania,0,33,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13222
3.04E+14,1,Tanzania,0,87,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,10417
3.05E+14,3,Tanzania,1,27,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,10484
5.30E+15,2,Tanzania,1,37,2,1,2,0,1,1,1,1,1,0,0,1,1,0,0,16871
4.02E+14,2,Tanzania,1,24,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,10541
1.30E+15,5,Tanzania,1,36,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14154
3.04E+14,2,Tanzania,1,17,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,10421
5.30E+15,1,Tanzania,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17113
1.10E+15,9,Tanzania,0,36,2,0,2,0,0,1,0,0,0,1,0,1,1,1,1,13575
5.50E+15,3,Tanzania,0,29,3,0,0,0,1,1,0,0,0,1,0,0,0,1,1,17421
1.20E+15,1,Tanzania,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13795
5.50E+15,1,Tanzania,1,50,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,17359
1.00E+15,1,Tanzania,0,43,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,13183
1.41E+15,3,Tanzania,0,21,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,14420
7.03E+14,4,Tanzania,0,20,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,12397
1.41E+15,2,Tanzania,1,17,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,14396
5.30E+15,1,Tanzania,0,38,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,17005
2.02E+14,1,Tanzania,0,34,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10085
6.05E+14,2,Tanzania,1,20,3,0,1,0,0,1,0,0,1,0,0,0,0,1,1,11114
3.04E+14,1,Tanzania,1,83,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10420
1.90E+15,6,Tanzania,0,18,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,15752
7.01E+14,2,Tanzania,1,18,4,0,0,0,0,1,1,1,0,0,0,0,1,1,0,11848
1.00E+15,2,Tanzania,1,41,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,13245
1.21E+15,3,Tanzania,0,21,4,0,1,1,1,0,0,0,1,0,0,0,0,1,0,13943
8.02E+14,3,Tanzania,1,36,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,12620
6.06E+14,3,Tanzania,0,26,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11120
5.40E+15,2,Tanzania,1,29,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,17142
7.01E+14,2,Tanzania,1,29,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,11447
9.04E+14,2,Tanzania,1,40,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,13065
3.04E+14,1,Tanzania,0,58,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,10360
1.71E+15,3,Tanzania,0,14,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,15205
1.41E+15,1,Tanzania,1,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,14456
4.01E+14,13,Tanzania,1,25,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,10511
7.03E+14,1,Tanzania,1,40,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,12276
7.01E+14,2,Tanzania,1,31,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,11274
3.05E+14,2,Tanzania,1,18,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,10491
1.20E+15,2,Tanzania,1,18,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13837
7.03E+14,2,Tanzania,1,25,2,1,2,0,0,1,0,1,0,0,0,0,1,1,0,12050
1.90E+15,3,Tanzania,0,17,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,15790
5.50E+15,1,Tanzania,0,41,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,17247
7.01E+14,2,Tanzania,1,34,2,1,2,0,0,1,1,0,1,0,0,0,1,1,0,11707
7.01E+14,1,Tanzania,1,69,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,11157
9.05E+14,2,Tanzania,1,47,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13129
3.02E+14,2,Tanzania,0,51,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10301
1.20E+15,5,Tanzania,1,23,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13848
5.10E+15,7,Tanzania,1,17,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16461
9.02E+14,1,Tanzania,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12900
1.00E+15,1,Tanzania,0,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13317
1.90E+15,2,Tanzania,1,45,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15679
9.02E+14,2,Tanzania,1,28,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,12869
5.30E+15,2,Tanzania,1,22,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16616
9.03E+14,1,Tanzania,0,56,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,13033
1.30E+15,5,Tanzania,0,19,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14103
1.41E+15,2,Tanzania,1,39,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14425
1.50E+15,1,Tanzania,0,46,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14607
1.91E+15,3,Tanzania,1,21,4,0,2,0,0,1,0,0,0,0,0,0,0,1,0,16043
8.06E+14,2,Tanzania,1,30,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12766
1.91E+15,4,Tanzania,1,15,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,15958
1.90E+15,2,Tanzania,1,34,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,15698
8.01E+14,1,Tanzania,0,61,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,12508
1.70E+15,1,Tanzania,0,47,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14986
1.91E+15,4,Tanzania,1,19,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16028
1.21E+15,4,Tanzania,1,12,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13996
5.40E+15,1,Tanzania,0,53,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,17147
5.20E+15,1,Tanzania,1,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16502
1.21E+15,1,Tanzania,1,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13999
1.50E+15,2,Tanzania,1,52,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14513
1.90E+15,1,Tanzania,0,35,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,15812
7.03E+14,7,Tanzania,1,18,3,0,1,0,1,1,1,1,0,0,0,1,1,1,0,12395
1.91E+15,1,Tanzania,0,49,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,16034
7.03E+14,2,Tanzania,1,43,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,12183
5.30E+15,1,Tanzania,0,31,1,1,2,0,1,1,1,1,1,0,0,0,1,1,0,17082
9.03E+14,2,Tanzania,1,33,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13022
7.01E+14,1,Tanzania,0,41,1,0,2,0,1,1,1,1,0,0,0,0,1,1,0,11781
9.03E+14,2,Tanzania,1,41,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,12949
5.20E+15,1,Tanzania,0,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16472
1.21E+15,4,Tanzania,0,22,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13987
7.03E+14,1,Tanzania,0,55,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,12412
1.81E+15,1,Tanzania,0,50,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15566
1.00E+15,2,Tanzania,1,27,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,13277
1.50E+15,2,Tanzania,1,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14560
1.00E+15,2,Tanzania,1,54,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13281
1.80E+15,1,Tanzania,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15381
1.00E+15,1,Tanzania,0,65,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,13193
8.05E+14,1,Tanzania,0,70,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12719
1.41E+15,1,Tanzania,0,58,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14398
1.00E+15,1,Tanzania,1,60,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13300
4.03E+14,2,Tanzania,1,31,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10597
1.81E+15,1,Tanzania,0,54,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,15604
1.80E+15,2,Tanzania,0,25,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,15463
4.07E+14,2,Tanzania,1,27,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10744
7.01E+14,8,Tanzania,0,48,4,1,1,1,0,1,1,1,0,0,0,0,1,0,0,11464
1.91E+15,1,Tanzania,0,38,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,15973
7.02E+14,4,Tanzania,1,21,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11908
5.30E+15,2,Tanzania,1,35,2,1,1,0,1,0,0,1,0,1,0,0,1,1,1,16933
7.02E+14,1,Tanzania,0,25,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,12007
7.03E+14,1,Tanzania,0,24,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12372
1.80E+15,1,Tanzania,0,21,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15421
1.90E+15,2,Tanzania,1,41,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,15858
1.11E+15,2,Tanzania,1,39,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13646
1.90E+15,1,Tanzania,0,37,1,1,2,0,1,1,1,1,0,0,0,1,1,0,0,15807
1.20E+15,1,Tanzania,0,41,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13825
1.11E+15,1,Tanzania,1,36,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,13745
1.70E+15,2,Tanzania,1,27,2,1,1,0,0,1,0,1,1,1,1,0,1,1,1,15067
7.01E+14,2,Tanzania,0,26,4,0,2,1,0,1,0,0,1,0,0,0,0,1,0,11752
1.50E+15,1,Tanzania,0,22,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,14545
4.02E+14,1,Tanzania,1,31,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10553
7.02E+14,1,Tanzania,0,35,1,1,2,0,0,1,0,0,0,0,0,0,1,1,1,12026
1.60E+15,3,Tanzania,1,50,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14692
1.40E+15,8,Tanzania,0,24,3,1,1,0,0,0,0,0,1,0,0,0,0,1,0,14244
1.10E+15,1,Tanzania,0,51,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,13491
1.01E+15,3,Tanzania,0,18,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,13453
6.01E+14,5,Tanzania,0,23,3,1,0,0,0,1,1,1,0,0,0,0,1,1,0,11020
1.21E+15,1,Tanzania,1,27,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14034
3.02E+14,1,Tanzania,0,68,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10317
4.02E+14,2,Tanzania,1,33,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,10531
7.01E+14,2,Tanzania,1,23,2,1,2,0,1,1,0,1,0,0,0,0,1,1,0,11311
1.10E+15,3,Tanzania,1,22,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13504
1.81E+15,2,Tanzania,1,27,2,0,2,0,1,1,0,1,0,0,0,0,1,0,0,15612
1.20E+15,1,Tanzania,0,30,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,13754
6.01E+14,4,Tanzania,0,33,4,0,1,0,1,1,1,1,1,1,1,1,1,1,0,11043
1.30E+15,1,Tanzania,1,39,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14077
9.04E+14,2,Tanzania,0,54,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13076
8.03E+14,1,Tanzania,0,42,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12629
1.70E+15,1,Tanzania,0,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14978
1.81E+15,2,Tanzania,1,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15572
1.03E+14,2,Tanzania,1,39,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,10001
5.20E+15,2,Tanzania,1,40,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,16487
1.40E+15,1,Tanzania,1,34,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,14231
7.01E+14,1,Tanzania,1,45,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,11745
1.10E+15,1,Tanzania,1,60,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13567
4.02E+14,1,Tanzania,0,49,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10579
2.03E+14,2,Tanzania,1,26,2,1,1,0,1,1,0,1,1,0,0,0,1,1,0,10169
1.80E+15,2,Tanzania,1,23,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,15512
7.01E+14,1,Tanzania,0,25,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,11440
7.03E+14,1,Tanzania,0,32,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,12135
7.03E+14,3,Tanzania,1,23,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12118
1.30E+15,1,Tanzania,0,45,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,14159
7.01E+14,2,Tanzania,0,25,4,0,1,0,0,1,1,1,1,0,1,0,0,1,0,11670
1.20E+15,1,Tanzania,0,33,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13772
7.02E+14,1,Tanzania,0,66,1,1,2,0,0,1,1,1,0,0,0,0,0,1,0,11976
9.05E+14,1,Tanzania,0,44,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,13112
9.05E+14,1,Tanzania,0,77,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,13159
1.60E+15,5,Tanzania,0,17,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14705
1.80E+15,1,Tanzania,0,23,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,15511
3.05E+14,2,Tanzania,1,45,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,10471
9.05E+14,2,Tanzania,1,45,2,1,1,0,1,1,0,0,1,0,0,0,0,1,1,13087
1.60E+15,5,Tanzania,1,32,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14858
7.02E+14,2,Tanzania,1,30,2,1,2,0,0,1,0,0,0,0,0,1,0,1,1,11890
7.01E+14,1,Tanzania,0,51,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,11302
1.71E+15,6,Tanzania,1,25,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,15176
4.05E+14,2,Tanzania,1,26,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,10689
1.90E+15,1,Tanzania,1,43,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,15836
1.70E+15,3,Tanzania,0,22,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,15123
9.03E+14,3,Tanzania,0,16,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,13044
8.01E+14,1,Tanzania,0,47,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,12510
5.40E+15,3,Tanzania,1,24,4,0,1,0,1,1,1,1,1,1,0,0,1,1,1,17131
9.02E+14,1,Tanzania,0,37,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,12866
1.00E+15,2,Tanzania,1,58,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,13376
1.20E+15,1,Tanzania,0,62,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13797
8.05E+14,2,Tanzania,1,48,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,12707
5.20E+15,1,Tanzania,0,47,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,16509
7.01E+14,1,Tanzania,1,22,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,11204
1.80E+15,5,Tanzania,1,31,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,15432
5.04E+14,2,Tanzania,1,25,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,10839
5.03E+14,1,Tanzania,1,44,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10835
1.71E+15,5,Tanzania,1,21,4,1,2,0,0,0,0,0,1,0,0,0,0,1,0,15371
9.02E+14,2,Tanzania,1,46,2,1,3,1,0,1,1,1,1,0,0,1,1,1,0,12875
1.70E+15,4,Tanzania,1,29,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,14938
6.01E+14,4,Tanzania,1,25,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11013
4.02E+14,3,Tanzania,0,19,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10559
7.01E+14,10,Tanzania,0,30,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,11373
2.02E+14,2,Tanzania,1,27,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10091
1.30E+15,4,Tanzania,0,22,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14095
1.70E+15,9,Tanzania,1,18,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14981
1.11E+15,1,Tanzania,1,48,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13700
3.05E+14,2,Tanzania,1,25,2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,10493
4.03E+14,6,Tanzania,0,19,4,0,1,0,1,1,0,0,1,0,0,0,0,1,1,10613
5.20E+15,1,Tanzania,0,56,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,16537
8.04E+14,1,Tanzania,0,35,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,12634
5.30E+15,10,Tanzania,0,23,4,0,1,0,0,1,1,1,1,1,0,0,0,1,0,16680
1.70E+15,4,Tanzania,0,17,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,14976
2.10E+15,1,Tanzania,0,61,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,16310
1.90E+15,1,Tanzania,0,54,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,15707
4.05E+14,1,Tanzania,0,49,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,10672
4.04E+14,6,Tanzania,1,17,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10645
4.01E+14,1,Tanzania,0,37,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,10522
9.02E+14,2,Tanzania,1,47,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,12883
1.00E+15,2,Tanzania,1,44,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,13368
1.21E+15,1,Tanzania,0,54,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13979
1.20E+15,3,Tanzania,1,22,4,0,2,0,0,0,0,0,1,0,0,0,0,1,0,13870
1.40E+15,1,Tanzania,0,37,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,14355
9.03E+14,2,Tanzania,1,44,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,13047
2.00E+15,4,Tanzania,1,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16085
